id,year,type_of_violence,conflict_name,dyad_name,side_a,side_b,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,where_coordinates,latitude,longitude,preliminary
94843,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-07-09,1990-07-09,0,6,0,0,6,6,6,Kapurthala district,31.331755,75.225193,
94844,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-07-09,1990-07-09,5,0,2,0,7,7,7,Punjab state,30.916670,75.416670,
96990,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-07-10,1990-07-10,0,0,4,0,4,4,4,Chandigarh town,30.736290,76.788400,
84989,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-07-13,1990-07-13,0,0,3,0,3,3,3,Kashmir valley,34.166670,74.750000,
96991,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-07-13,1990-07-15,0,0,3,0,3,3,3,Punjab state,30.916670,75.416670,
94845,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-07-14,1990-07-14,1,2,0,0,3,3,3,Punjab state,30.916670,75.416670,
90973,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-07-18,1990-07-18,3,0,0,0,3,3,3,Handwara town,34.336275,74.235023,
90978,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-07-18,1990-07-18,3,34,0,0,37,37,37,Mac Hal village,34.543060,74.319667,
84990,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-07-19,1990-07-19,0,0,0,0,0,5,0,Jammu district,32.750000,74.833330,
85305,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-07-19,1990-07-19,4,4,0,0,8,8,8,Jammu and Kashmir state,33.916670,76.666670,
85037,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-07-20,1990-07-22,0,0,0,0,0,2,0,Kupwara district,34.372601,74.167293,
85572,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-07-20,1990-07-22,0,0,0,0,0,1,0,Qazigund town,33.592826,75.170722,
89571,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-07-21,1990-07-21,0,0,0,0,0,3,0,Srinagar town,34.080399,74.823383,
90979,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-07-21,1990-07-21,0,0,3,0,3,3,3,Srinagar town,34.080399,74.823383,
85476,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-07-22,1990-07-22,0,18,0,0,18,18,18,Kupwara town,34.463608,74.197139,
85923,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-07-22,1990-07-22,3,0,0,0,3,3,3,Kupwara district,34.372601,74.167293,
84437,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-07-23,1990-07-23,0,0,0,0,0,2,0,Chandigarh town,30.736290,76.788400,
97251,1990,3,ULFA - Civilians,ULFA - Civilians,ULFA,Civilians,India,Asia,1990-07-23,1990-07-23,0,0,0,0,0,3,0,Simolu Guri Town village,26.908037,94.751266,
97252,1990,3,ULFA - Civilians,ULFA - Civilians,ULFA,Civilians,India,Asia,1990-07-23,1990-07-23,0,0,3,0,3,3,3,Simolu Guri Town village,26.908037,94.751266,
85741,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-07-25,1990-07-27,0,0,1,0,1,1,1,Anantnag district,33.833330,75.166670,
85742,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-07-27,1990-07-27,0,0,0,0,0,1,0,Srinagar district,34.083330,74.833330,
86342,1990,1,India: Assam,Government of India - ULFA,Government of India,ULFA,India,Asia,1990-07-31,1990-07-31,2,0,0,1,3,3,3,Guwahati town,26.176076,91.762932,
94827,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-08-07,1990-08-07,0,0,0,0,0,24,0,Punjab state,30.916670,75.416670,
94852,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-08-14,1990-08-16,0,0,0,23,23,30,23,Punjab state,30.916670,75.416670,
113761,1990,3,ABSU - Civilians,ABSU - Civilians,ABSU,Civilians,India,Asia,1990-09-04,1990-09-04,0,0,25,0,25,25,25,Rangia town,26.457567,91.632751,
85359,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-09-25,1990-09-25,0,0,2,0,2,2,2,New Delhi city,28.651950,77.231490,
95532,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-09-29,1990-10-05,0,0,0,6,6,6,6,Gonda town,27.122497,81.961818,
95547,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-09-29,1990-10-02,3,9,0,0,12,12,12,Gonda district,27.092090,81.608386,
95548,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-09-29,1990-10-05,0,0,0,25,25,25,25,Gonda district,27.092090,81.608386,
87514,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-01,1990-10-31,0,0,0,41,41,41,41,Ahmedabad town,23.022021,72.592201,
87870,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-01,1990-10-31,0,0,0,0,0,20,0,Jodhpur town,26.291844,73.034240,
87916,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-01,1990-10-31,0,0,0,37,37,37,37,Hailakandi town,24.680130,92.560295,
87936,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-01,1990-10-31,0,0,0,0,0,33,0,Lucknow town,26.836178,80.935916,
87937,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-01,1990-10-31,0,0,0,100,100,100,100,New Delhi city,28.651950,77.231490,
88709,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-01,1990-10-31,0,0,0,18,18,82,18,Patna town,25.600869,85.177272,
88984,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-01,1990-10-31,0,0,0,0,0,165,0,Hyderabad town,17.370858,78.464557,
89572,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-10-01,1990-10-01,0,0,8,0,8,8,8,Handwara town,34.336275,74.235023,
90980,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-10-01,1990-10-01,1,0,0,0,1,1,1,Handwara town,34.336275,74.235023,
95562,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-01,1990-12-31,0,0,0,896,896,896,896,Bhagalpur town,25.250000,87.000000,
95551,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-02,1990-10-02,0,7,0,0,7,7,7,Gonda district,27.092090,81.608386,
95552,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-02,1990-10-04,0,0,0,17,17,17,17,Uttar Pradesh state,27.250000,80.750000,
84498,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-10-04,1990-10-04,0,0,3,0,3,3,3,Punjab state,30.916670,75.416670,
94854,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-10-04,1990-10-04,6,4,0,0,10,10,10,Majitha town,31.755944,74.986778,
90981,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-10-07,1990-10-07,2,1,2,0,5,5,5,Srinagar town,34.080399,74.823383,
90983,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-10-08,1990-10-08,3,3,4,0,10,10,10,Srinagar town,34.080399,74.823383,
86011,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-10-09,1990-10-11,0,0,4,0,4,4,4,Jammu and Kashmir state,33.916670,76.666670,
85030,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-10,1990-10-10,0,0,0,1,1,1,1,Ranchi town,23.361169,85.337791,
97018,1990,3,PWG - Civilians,PWG - Civilians,PWG,Civilians,India,Asia,1990-10-10,1990-10-10,0,0,47,0,47,47,47,Hyderabad town,17.370858,78.464557,
90984,1990,1,India: Kashmir,Government of India - Kashmir insurgents,Government of India,Kashmir insurgents,India,Asia,1990-10-11,1990-10-11,5,12,0,0,17,17,17,Kupwara district,34.372601,74.167293,
86107,1990,3,Kashmir insurgents - Civilians,Kashmir insurgents - Civilians,Kashmir insurgents,Civilians,India,Asia,1990-10-14,1990-10-14,0,0,6,0,6,6,6,Jammu and Kashmir state,33.916670,76.666670,
86335,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-10-16,1990-10-16,0,1,0,0,1,1,1,Ludhiana district,30.817331,75.879188,
86759,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-10-16,1990-10-16,1,0,0,0,1,1,1,Shikar village,31.972446,75.081726,
94846,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-10-16,1990-10-16,5,0,0,0,5,5,5,Firozpur town,30.925740,74.613110,
113762,1990,3,ABSU - Civilians,ABSU - Civilians,ABSU,Civilians,India,Asia,1990-10-20,1990-10-20,0,0,1,0,1,1,1,Barsala village,25.953147,91.429733,
84499,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-10-21,1990-10-21,0,0,1,0,1,1,1,Amritsar town,31.632780,74.901359,
84500,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-10-22,1990-10-22,0,0,0,0,0,7,0,Chandigarh town,30.736290,76.788400,
85568,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-22,1990-10-24,0,0,0,1,1,1,1,Andhra Pradesh state,15.833330,79.750000,
95435,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-22,1990-10-24,0,0,0,1,1,1,1,Maharashtra state,19.500000,76.000000,
95511,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-22,1990-10-29,0,0,0,0,0,12,0,Hyderabad town,17.370858,78.464557,
95553,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-22,1990-10-24,0,0,0,5,5,5,5,Karnataka state,14.666670,75.833330,
95554,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-22,1990-10-24,0,0,0,2,2,2,2,West Bengal state,24.000000,88.000000,
95555,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-22,1990-10-24,0,0,0,1,1,1,1,Gujarat state,23.000000,71.750000,
85560,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-10-26,1990-10-26,1,0,0,0,1,1,1,Punjab state,30.916670,75.416670,
85726,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-26,1990-10-26,0,0,0,3,3,3,3,Rajasthan state,26.583330,73.833330,
85752,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-10-26,1990-10-26,1,0,0,0,1,1,1,Punjab state,30.916670,75.416670,
87002,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-10-26,1990-10-26,0,2,0,0,2,2,2,"Basarke village, Patti sub-district",31.287687,74.626857,
87003,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-10-26,1990-10-26,0,5,0,0,5,5,5,Bhura Karimpur village,31.178873,74.583065,
87279,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-10-26,1990-10-26,0,2,0,0,2,2,2,Majitha town,31.755944,74.986778,
94847,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-10-26,1990-10-26,0,2,0,0,2,2,2,Majitha town,31.755944,74.986778,
94848,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-10-26,1990-10-26,0,2,0,0,2,2,2,"Basarke village, Patti sub-district",31.287687,74.626857,
94850,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-10-26,1990-10-26,0,2,0,0,2,2,2,India,20.000000,77.000000,
94851,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-10-26,1990-10-26,0,2,0,0,2,2,2,India,20.000000,77.000000,
85390,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-10-27,1990-10-27,0,0,6,0,6,6,6,Anantnag town,33.698114,75.152954,
95512,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-28,1990-10-28,0,0,0,2,2,2,2,Rampur town,28.796754,79.028827,
85410,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-10-30,1990-10-30,0,0,0,0,0,5,0,Ayodhya town,26.783675,82.223667,
86103,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-30,1990-10-30,0,0,0,12,12,12,12,Gujarat state,23.000000,71.750000,
86333,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-30,1990-10-30,0,0,0,1,1,1,1,Andhra Pradesh state,15.833330,79.750000,
86345,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-30,1990-10-30,0,0,0,2,2,2,2,Madhya Pradesh state,23.500000,78.500000,
86767,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-30,1990-10-30,0,0,0,1,1,1,1,Karnataka state,14.666670,75.833330,
95513,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-31,1990-10-31,0,0,0,6,6,6,6,Indore town,22.662735,75.859413,
95514,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-31,1990-10-31,0,0,0,3,3,3,3,Karnataka state,14.666670,75.833330,
95556,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-31,1990-10-31,0,0,0,6,6,6,6,Uttar Pradesh state,27.250000,80.750000,
95557,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-31,1990-10-31,0,0,0,4,4,4,4,Gujarat state,23.000000,71.750000,
95558,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-31,1990-10-31,0,0,0,1,1,1,1,Tamil Nadu state,11.000000,78.333330,
95559,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-10-31,1990-10-31,0,0,0,1,1,1,1,Andhra Pradesh state,15.833330,79.750000,
86967,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-11-01,1990-11-01,0,0,0,2,2,2,2,Madhya Pradesh state,23.500000,78.500000,
88812,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-11-01,1990-11-30,0,0,0,31,31,31,31,Agra town,27.162955,78.002426,
88985,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-11-01,1990-11-30,0,0,0,0,0,13,0,Indore town,22.662735,75.859413,
94837,1990,1,India: Punjab/Khalistan,Government of India - Sikh insurgents,Government of India,Sikh insurgents,India,Asia,1990-11-01,1990-11-24,4,1,0,0,5,5,5,Tarn Taran town,31.424851,74.943412,
95518,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-11-01,1990-11-01,0,0,0,2,2,2,2,Patna town,25.600869,85.177272,
95519,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-11-01,1990-11-01,0,0,0,5,5,5,5,Hyderabad town,17.370858,78.464557,
95560,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-11-01,1990-11-01,0,0,0,14,14,14,14,Uttar Pradesh state,27.250000,80.750000,
95561,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-11-01,1990-11-01,0,0,0,7,7,7,7,Gujarat state,23.000000,71.750000,
95563,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-11-01,1990-11-01,0,0,0,2,2,2,2,Rajasthan state,26.583330,73.833330,
84389,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-11-02,1990-11-02,0,0,0,20,20,20,20,India,20.000000,77.000000,
85462,1990,3,Government of India - Civilians,Government of India - Civilians,Government of India,Civilians,India,Asia,1990-11-02,1990-11-02,0,0,0,0,0,9,0,Ayodhya town,26.783675,82.223667,
95515,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-11-02,1990-11-02,0,0,0,9,9,9,9,Ayodhya town,26.783675,82.223667,
84639,1990,2,Hindus (India) - Muslims (India),Hindus (India) - Muslims (India),Hindus (India),Muslims (India),India,Asia,1990-11-03,1990-11-03,0,0,0,13,13,13,13,Ayodhya town,26.783675,82.223667,
85616,1990,3,Sikh insurgents - Civilians,Sikh insurgents - Civilians,Sikh insurgents,Civilians,India,Asia,1990-11-04,1990-11-04,0,0,17,0,17,17,17,Punjab state,30.916670,75.416670,
